,Unnamed: 0,Unnamed: 1,Week to Date,Unnamed: 3,Unnamed: 4,      28 Day,Unnamed: 6,Unnamed: 7,      Year to Date*,Unnamed: 9,Unnamed: 10,     2 Year   ,14 Year (2010),31 Year (1993)
0, ,,2024,2023.0,% Chg,2024.0,2023,% Chg,2024,2023,% Chg,% Chg,% Chg,% Chg
1,Murder,,1,0.0,***.*,1.0,0,***.*,3,3,0,200,50,-80
2,Rape,,1,0.0,***.*,1.0,1,0,6,3,100,100,20,-60
3,Robbery,,2,5.0,-60,12.0,10,20,80,72,11.111111111111,2.564102564102,-13.043478260869,-77.52808988764
4,Fel. Assault,,6,7.0,-14.285714285714,18.0,18,0,115,112,2.678571428571,16.161616161616,36.904761904761,-60.75085324232
5,Burglary,,1,3.0,-66.666666666666,9.0,16,-43.75,40,61,-34.426229508196,-51.807228915662,-23.076923076923,-89.92443324937
6,Gr. Larceny,,9,5.0,80,49.0,26,88.461538461538,235,156,50.641025641025,50.641025641025,86.507936507936,35.838150289017
7,G.L.A.,,4,3.0,33.333333333333,6.0,6,0,25,26,-3.846153846153,8.695652173913,212.5,-62.686567164179
8,TOTAL,,24,23.0,4.347826086956,96.0,77,24.675324675324,504,433,16.397228637413,13.769751693002,36.585365853658,-61.702127659574
9,Transit,,0,0.0,***.*,1.0,3,-66.666666666666,9,9,0,-52.631578947368,12.5,***.*
10,Housing,,1,0.0,***.*,6.0,4,50,42,36,16.666666666666,-6.666666666666,223.076923076923,***.*
11,Petit Larceny,,26,23.0,13.043478260869,85.0,104,-18.26923076923,541,545,-0.733944954128,10.633946830265,30.676328502415,***.*
12,Retail Theft,,21,12.0,75,56.0,62,-9.677419354838,342,332,3.012048192771,35.714285714285,***.*,***.*
13,Misd. Assault,,12,11.0,9.090909090909,45.0,30,50,180,183,-1.639344262295,-4.761904761904,-18.552036199095,***.*
14,UCR Rape*,,1,1.0,0,1.0,2,-50,8,7,14.285714285714,60,***.*,***.*
15,Other Sex Crimes,,1,0.0,***.*,3.0,3,0,19,18,5.555555555555,-29.629629629629,***.*,***.*
16,Shooting Vic.,,0,0.0,***.*,0.0,0,***.*,7,6,16.666666666666,0,-30,-84.090909090909
17,Shooting Inc.,,0,0.0,***.*,0.0,0,***.*,6,5,20,-14.285714285714,-40,-84.615384615384
18,Hate Crimes,,0,0.0,***.*,0.0,0,***.*,0,4,-100,-100,***.*,***.*
19,Traffic Statistics,,,,,,,,,,,,,
20,Traffic Fatalities,,0,0.0,***.*,0.0,0,***.*,1,1,0,***.*,***.*,***.*
21,,,,,,,,,,,,,,
22,Historical Perspective,,,,,,,,,,,,,
23,(Historical perspective is a complete calendar year of data.),,,,,,,,,,,,,
24,,, ,, ,, ,, , ,%Chg  ,%Chg  ,%Chg  ,%Chg  
25,,,1990,,1993,,1998,,2001,2023,'23 vs '01,'23 vs '98,'23 vs '93,'23 vs '90
26,Murder,,41,,35,,8,,7,4,-42.857142857142,-50,-88.571428571428,-90.243902439024
27,Rape,,71,,44,,28,,21,7,-66.666666666666,-75,-84.090909090909,-90.140845070422
28,Robbery,,1050,,892,,410,,244,179,-26.639344262295,-56.341463414634,-79.932735426009,-82.95238095238
29,Fel. Assault,,896,,724,,439,,282,234,-17.021276595744,-46.697038724373,-67.679558011049,-73.883928571428
30,Burglary,,872,,877,,291,,141,106,-24.822695035461,-63.573883161512,-87.913340935005,-87.844036697247
31,Gr. Larceny,,521,,483,,248,,155,383,147.096774193548,54.435483870967,-20.703933747412,-26.487523992322
32,G.L.A.,,211,,151,,75,,112,66,-41.071428571428,-12,-56.291390728476,-68.720379146919
33,TOTAL,,3662,,3206,,1499,,962,979,1.767151767151,-34.689793195463,-69.463505926388,-73.265974877116
34,,,,,,,,,,,,,,
35,,,,,,,,,,,,,,
36,Figures are preliminary and subject to further analysis and revision.,,,,,,,,,,,,,
37,"As of January 2013, complaints occurring within the jurisdiction of the Department of Correction have been disaggregated from the ",,,,,,,,,,,,,
38,borough and precinct crime totals and are displayed separately on the Department of Correction CompStat page.,,,,,,,,,,,,,
39,"Unless otherwise noted, Crime statistics reflect New York State Penal Law (""NYSPL"") definitions and differ from the crime categories used ",,,,,,,,,,,,,
40,by the FBI Uniform Crime Reporting Program. All Crime statistics are translated to Uniform Crime Reporting categories for submission to ,,,,,,,,,,,,,
41,the UCR Program.,,,,,,,,,,,,,
42,"* Uniform Crime Reporting (""UCR"") Rape consists of all crimes defined in the FBI UCR definition of rape.",,,,,,,,,,,,,
43,Prepared by,,,,,,,,,,CompStat,,,
44,NYPD CompStat Unit,,,,,,,,,,,,,
