,Unnamed: 0,Unnamed: 1,Week to Date,Unnamed: 3,Unnamed: 4,      28 Day,Unnamed: 6,Unnamed: 7,      Year to Date*,Unnamed: 9,Unnamed: 10,     2 Year   ,14 Year (2010),31 Year (1993)
0, ,,2024,2023.0,% Chg,2024.0,2023,% Chg,2024,2023,% Chg,% Chg,% Chg,% Chg
1,Murder,,0,0.0,***.*,0.0,0,***.*,1,2,-50,0,0,-50
2,Rape,,0,0.0,***.*,1.0,0,***.*,3,6,-50,-57.142857142857,-50,-75
3,Robbery,,2,2.0,0,3.0,8,-62.5,31,36,-13.888888888888,34.782608695652,-29.545454545454,-88.389513108614
4,Fel. Assault,,6,3.0,100,14.0,10,40,52,66,-21.212121212121,23.809523809523,13.043478260869,-54.782608695652
5,Burglary,,2,2.0,0,5.0,8,-37.5,43,54,-20.37037037037,30.30303030303,-58.252427184466,-90.928270042194
6,Gr. Larceny,,11,8.0,37.5,31.0,33,-6.060606060606,189,191,-1.047120418848,-23.170731707317,46.511627906976,-6.435643564356
7,G.L.A.,,3,2.0,50,13.0,9,44.444444444444,75,48,56.25,59.574468085106,13.636363636363,-91.544532130777
8,TOTAL,,24,17.0,41.176470588235,67.0,68,-1.470588235294,394,403,-2.233250620347,-1.25313283208,-0.253164556962,-79.887697805002
9,Transit,,1,1.0,0,1.0,1,0,6,4,50,-33.333333333333,50,***.*
10,Housing,,0,0.0,***.*,0.0,0,***.*,0,0,***.*,***.*,***.*,***.*
11,Petit Larceny,,23,22.0,4.545454545454,103.0,99,4.040404040404,601,673,-10.698365527488,-22.451612903225,16.247582205029,***.*
12,Retail Theft,,13,11.0,18.181818181818,66.0,46,43.478260869565,383,347,10.374639769452,-18.336886993603,***.*,***.*
13,Misd. Assault,,16,4.0,300,46.0,32,43.75,162,167,-2.994011976047,15.714285714285,3.184713375796,***.*
14,UCR Rape*,,0,0.0,***.*,1.0,0,***.*,4,8,-50,-42.857142857142,***.*,***.*
15,Other Sex Crimes,,1,0.0,***.*,3.0,3,0,23,10,130,9.523809523809,***.*,***.*
16,Shooting Vic.,,0,0.0,***.*,0.0,0,***.*,0,0,***.*,-100,-100,-100
17,Shooting Inc.,,0,0.0,***.*,0.0,0,***.*,0,0,***.*,-100,-100,-100
18,Hate Crimes,,0,0.0,***.*,2.0,1,100,5,2,150,400,***.*,***.*
19,Traffic Statistics,,,,,,,,,,,,,
20,Traffic Fatalities,,0,0.0,***.*,0.0,0,***.*,1,4,-75,***.*,***.*,***.*
21,,,,,,,,,,,,,,
22,Historical Perspective,,,,,,,,,,,,,
23,(Historical perspective is a complete calendar year of data.),,,,,,,,,,,,,
24,,, ,, ,, ,, , ,%Chg  ,%Chg  ,%Chg  ,%Chg  
25,,,1990,,1993,,1998,,2001,2023,'23 vs '01,'23 vs '98,'23 vs '93,'23 vs '90
26,Murder,,11,,4,,1,,0,3,/0,200,-25,-72.727272727272
27,Rape,,16,,28,,14,,17,8,-52.941176470588,-42.857142857142,-71.428571428571,-50
28,Robbery,,716,,552,,267,,198,73,-63.131313131313,-72.659176029962,-86.77536231884,-89.804469273743
29,Fel. Assault,,248,,281,,198,,169,141,-16.568047337278,-28.787878787878,-49.822064056939,-43.145161290322
30,Burglary,,1694,,1144,,598,,456,96,-78.947368421052,-83.946488294314,-91.608391608391,-94.332939787485
31,Gr. Larceny,,942,,479,,363,,440,433,-1.590909090909,19.283746556473,-9.603340292275,-54.033970276008
32,G.L.A.,,3142,,1946,,837,,408,134,-67.156862745098,-83.990442054958,-93.114080164439,-95.735200509229
33,TOTAL,,6769,,4434,,2278,,1688,888,-47.39336492891,-61.018437225636,-79.972936400541,-86.881370955828
34,,,,,,,,,,,,,,
35,,,,,,,,,,,,,,
36,Figures are preliminary and subject to further analysis and revision.,,,,,,,,,,,,,
37,"As of January 2013, complaints occurring within the jurisdiction of the Department of Correction have been disaggregated from the ",,,,,,,,,,,,,
38,borough and precinct crime totals and are displayed separately on the Department of Correction CompStat page.,,,,,,,,,,,,,
39,"Unless otherwise noted, Crime statistics reflect New York State Penal Law (""NYSPL"") definitions and differ from the crime categories used ",,,,,,,,,,,,,
40,by the FBI Uniform Crime Reporting Program. All Crime statistics are translated to Uniform Crime Reporting categories for submission to ,,,,,,,,,,,,,
41,the UCR Program.,,,,,,,,,,,,,
42,"* Uniform Crime Reporting (""UCR"") Rape consists of all crimes defined in the FBI UCR definition of rape.",,,,,,,,,,,,,
43,Prepared by,,,,,,,,,,CompStat,,,
44,NYPD CompStat Unit,,,,,,,,,,,,,
