,Unnamed: 0,Unnamed: 1,Week to Date,Unnamed: 3,Unnamed: 4,      28 Day,Unnamed: 6,Unnamed: 7,      Year to Date*,Unnamed: 9,Unnamed: 10,     2 Year   ,14 Year (2010),31 Year (1993)
0, ,,2024,2023.0,% Chg,2024.0,2023,% Chg,2024,2023,% Chg,% Chg,% Chg,% Chg
1,Murder,,0,0.0,***.*,0.0,1,-100,0,1,-100,-100,-100,-100
2,Rape,,0,0.0,***.*,1.0,0,***.*,9,8,12.5,-18.181818181818,125,-57.142857142857
3,Robbery,,0,1.0,-100,8.0,16,-50,53,78,-32.051282051282,-52.252252252252,-22.058823529411,-85.318559556786
4,Fel. Assault,,4,3.0,33.333333333333,13.0,24,-45.833333333333,78,109,-28.440366972477,-7.142857142857,16.417910447761,-66.379310344827
5,Burglary,,5,6.0,-16.666666666666,20.0,23,-13.043478260869,77,124,-37.903225806451,-53.892215568862,-25.961538461538,-77.419354838709
6,Gr. Larceny,,11,21.0,-47.619047619047,57.0,78,-26.923076923076,323,436,-25.91743119266,-21.791767554479,-1.524390243902,-49.609984399376
7,G.L.A.,,4,1.0,300,4.0,1,300,16,15,6.666666666666,-27.272727272727,-20,-92.792792792792
8,TOTAL,,24,32.0,-25,103.0,143,-27.972027972028,556,771,-27.885862516212,-31.527093596059,-6.239460370994,-69.500822819528
9,Transit,,0,0.0,***.*,1.0,2,-50,5,8,-37.5,-28.571428571428,-37.5,***.*
10,Housing,,1,1.0,0,9.0,12,-25,33,62,-46.774193548387,-48.4375,-31.25,***.*
11,Petit Larceny,,31,18.0,72.222222222222,128.0,88,45.454545454545,639,622,2.733118971061,-35.060975609756,-8.583690987124,***.*
12,Retail Theft,,19,12.0,58.333333333333,76.0,47,61.702127659574,370,366,1.092896174863,-46.298984034833,***.*,***.*
13,Misd. Assault,,12,9.0,33.333333333333,33.0,37,-10.81081081081,171,209,-18.181818181818,-14.5,-14.070351758794,***.*
14,UCR Rape*,,0,0.0,***.*,2.0,1,100,11,16,-31.25,-42.105263157894,***.*,***.*
15,Other Sex Crimes,,0,0.0,***.*,5.0,3,66.666666666666,29,22,31.818181818181,-30.952380952381,***.*,***.*
16,Shooting Vic.,,0,0.0,***.*,0.0,2,-100,2,3,-33.333333333333,-33.333333333333,100,-86.666666666666
17,Shooting Inc.,,0,0.0,***.*,0.0,2,-100,1,3,-66.666666666666,-66.666666666666,0,-90.90909090909
18,Hate Crimes,,0,0.0,***.*,0.0,0,***.*,0,0,***.*,-100,***.*,***.*
19,Traffic Statistics,,,,,,,,,,,,,
20,Traffic Fatalities,,0,0.0,***.*,0.0,0,***.*,2,1,100,100,***.*,***.*
21,,,,,,,,,,,,,,
22,Historical Perspective,,,,,,,,,,,,,
23,(Historical perspective is a complete calendar year of data.),,,,,,,,,,,,,
24,,, ,, ,, ,, , ,%Chg  ,%Chg  ,%Chg  ,%Chg  
25,,,1990,,1993,,1998,,2001,2023,'23 vs '01,'23 vs '98,'23 vs '93,'23 vs '90
26,Murder,,23,,17,,4,,2,1,-50,-75,-94.117647058823,-95.652173913043
27,Rape,,41,,38,,17,,12,18,50,5.882352941176,-52.631578947368,-56.097560975609
28,Robbery,,1135,,1000,,424,,246,188,-23.577235772357,-55.66037735849,-81.2,-83.436123348017
29,Fel. Assault,,539,,580,,272,,198,221,11.616161616161,-18.75,-61.896551724137,-58.99814471243
30,Burglary,,1420,,942,,385,,316,271,-14.240506329113,-29.610389610389,-71.231422505307,-80.915492957746
31,Gr. Larceny,,2054,,1704,,1239,,738,971,31.571815718157,-21.630347054075,-43.016431924882,-52.726387536514
32,G.L.A.,,779,,545,,200,,151,45,-70.198675496688,-77.5,-91.743119266055,-94.223363286264
33,TOTAL,,5991,,4826,,2541,,1663,1715,3.126879134095,-32.506887052341,-64.463323663489,-71.373727257553
34,,,,,,,,,,,,,,
35,,,,,,,,,,,,,,
36,Figures are preliminary and subject to further analysis and revision.,,,,,,,,,,,,,
37,"As of January 2013, complaints occurring within the jurisdiction of the Department of Correction have been disaggregated from the ",,,,,,,,,,,,,
38,borough and precinct crime totals and are displayed separately on the Department of Correction CompStat page.,,,,,,,,,,,,,
39,"Unless otherwise noted, Crime statistics reflect New York State Penal Law (""NYSPL"") definitions and differ from the crime categories used ",,,,,,,,,,,,,
40,by the FBI Uniform Crime Reporting Program. All Crime statistics are translated to Uniform Crime Reporting categories for submission to ,,,,,,,,,,,,,
41,the UCR Program.,,,,,,,,,,,,,
42,"* Uniform Crime Reporting (""UCR"") Rape consists of all crimes defined in the FBI UCR definition of rape.",,,,,,,,,,,,,
43,Prepared by,,,,,,,,,,CompStat,,,
44,NYPD CompStat Unit,,,,,,,,,,,,,
