,Unnamed: 0,Unnamed: 1,Week to Date,Unnamed: 3,Unnamed: 4,      28 Day,Unnamed: 6,Unnamed: 7,      Year to Date*,Unnamed: 9,Unnamed: 10,     2 Year   ,14 Year (2010),31 Year (1993)
0, ,,2024,2023.0,% Chg,2024.0,2023,% Chg,2024,2023,% Chg,% Chg,% Chg,% Chg
1,Murder,,0,0.0,***.*,0.0,0,***.*,3,0,***.*,***.*,50,50
2,Rape,,0,0.0,***.*,2.0,1,100,11,8,37.5,0,175,-31.25
3,Robbery,,2,3.0,-33.333333333333,13.0,10,30,56,59,-5.084745762711,-24.324324324324,-52.136752136752,-85.964912280701
4,Fel. Assault,,5,4.0,25,22.0,13,69.230769230769,127,95,33.684210526315,69.333333333333,217.5,29.591836734693
5,Burglary,,4,1.0,300,16.0,22,-27.272727272727,99,122,-18.852459016393,22.222222222222,-11.607142857142,-85.462555066079
6,Gr. Larceny,,11,9.0,22.222222222222,45.0,42,7.142857142857,255,264,-3.40909090909,-8.273381294964,18.60465116279,-0.778210116731
7,G.L.A.,,4,13.0,-69.230769230769,24.0,35,-31.428571428571,135,132,2.272727272727,23.853211009174,46.739130434782,-93.781667434362
8,TOTAL,,26,30.0,-13.333333333333,122.0,123,-0.813008130081,686,680,0.882352941176,9.235668789808,17.86941580756,-81.0706401766
9,Transit,,0,2.0,-100,1.0,5,-80,18,17,5.882352941176,28.571428571428,80,***.*
10,Housing,,1,0.0,***.*,5.0,4,25,21,33,-36.363636363636,-19.230769230769,50,***.*
11,Petit Larceny,,27,24.0,12.5,112.0,106,5.66037735849,533,651,-18.125960061443,-5.996472663139,33.583959899749,***.*
12,Retail Theft,,9,9.0,0,49.0,36,36.111111111111,242,236,2.542372881355,52.201257861635,***.*,***.*
13,Misd. Assault,,6,4.0,50,45.0,35,28.571428571428,216,202,6.930693069306,10.204081632653,21.348314606741,***.*
14,UCR Rape*,,0,1.0,-100,2.0,2,0,14,14,0,-12.5,***.*,***.*
15,Other Sex Crimes,,2,1.0,100,3.0,2,50,19,21,-9.523809523809,-36.666666666666,***.*,***.*
16,Shooting Vic.,,0,0.0,***.*,0.0,0,***.*,3,1,200,-50,50,-70
17,Shooting Inc.,,0,0.0,***.*,0.0,0,***.*,3,1,200,-25,50,-70
18,Hate Crimes,,0,2.0,-100,0.0,4,-100,1,14,-92.857142857142,-50,***.*,***.*
19,Traffic Statistics,,,,,,,,,,,,,
20,Traffic Fatalities,,0,0.0,***.*,1.0,0,***.*,2,1,100,0,***.*,***.*
21,,,,,,,,,,,,,,
22,Historical Perspective,,,,,,,,,,,,,
23,(Historical perspective is a complete calendar year of data.),,,,,,,,,,,,,
24,,, ,, ,, ,, , ,%Chg  ,%Chg  ,%Chg  ,%Chg  
25,,,1990,,1993,,1998,,2001,2023,'23 vs '01,'23 vs '98,'23 vs '93,'23 vs '90
26,Murder,,14,,8,,5,,4,1,-75,-80,-87.5,-92.857142857142
27,Rape,,24,,32,,30,,15,16,6.666666666666,-46.666666666666,-50,-33.333333333333
28,Robbery,,893,,1039,,514,,375,140,-62.666666666666,-72.762645914396,-86.525505293551,-84.322508398656
29,Fel. Assault,,260,,239,,226,,153,249,62.745098039215,10.176991150442,4.18410041841,-4.230769230769
30,Burglary,,2152,,1425,,862,,632,262,-58.544303797468,-69.605568445475,-81.614035087719,-87.825278810408
31,Gr. Larceny,,805,,616,,614,,572,629,9.965034965034,2.442996742671,2.110389610389,-21.863354037267
32,G.L.A.,,5535,,4902,,1560,,802,339,-57.730673316708,-78.26923076923,-93.084455324357,-93.875338753387
33,TOTAL,,9683,,8261,,3811,,2553,1636,-35.918527222875,-57.071634741537,-80.196102166807,-83.104409790354
34,,,,,,,,,,,,,,
35,,,,,,,,,,,,,,
36,Figures are preliminary and subject to further analysis and revision.,,,,,,,,,,,,,
37,"As of January 2013, complaints occurring within the jurisdiction of the Department of Correction have been disaggregated from the ",,,,,,,,,,,,,
38,borough and precinct crime totals and are displayed separately on the Department of Correction CompStat page.,,,,,,,,,,,,,
39,"Unless otherwise noted, Crime statistics reflect New York State Penal Law (""NYSPL"") definitions and differ from the crime categories used ",,,,,,,,,,,,,
40,by the FBI Uniform Crime Reporting Program. All Crime statistics are translated to Uniform Crime Reporting categories for submission to ,,,,,,,,,,,,,
41,the UCR Program.,,,,,,,,,,,,,
42,"* Uniform Crime Reporting (""UCR"") Rape consists of all crimes defined in the FBI UCR definition of rape.",,,,,,,,,,,,,
43,Prepared by,,,,,,,,,,CompStat,,,
44,NYPD CompStat Unit,,,,,,,,,,,,,
