,Unnamed: 0,Unnamed: 1,Week to Date,Unnamed: 3,Unnamed: 4,      28 Day,Unnamed: 6,Unnamed: 7,      Year to Date*,Unnamed: 9,Unnamed: 10,     2 Year   ,14 Year (2010),31 Year (1993)
0, ,,2024,2023.0,% Chg,2024.0,2023,% Chg,2024,2023,% Chg,% Chg,% Chg,% Chg
1,Murder,,0,0.0,***.*,0.0,0,***.*,0,0,***.*,-100,***.*,***.*
2,Rape,,0,1.0,-100,0.0,1,-100,1,4,-75,-83.333333333333,-80,-83.333333333333
3,Robbery,,1,3.0,-66.666666666666,13.0,15,-13.333333333333,65,77,-15.584415584415,-37.5,20.37037037037,-81.894150417827
4,Fel. Assault,,2,4.0,-50,20.0,18,11.111111111111,54,79,-31.645569620253,-19.402985074626,45.945945945945,-48.076923076923
5,Burglary,,7,3.0,133.333333333333,26.0,25,4,116,139,-16.546762589928,-34.463276836158,31.818181818181,-65.373134328358
6,Gr. Larceny,,26,25.0,4,81.0,83,-2.409638554216,434,518,-16.216216216216,-11.967545638945,1.8779342723,-57.241379310344
7,G.L.A.,,1,0.0,***.*,2.0,0,***.*,18,12,50,-18.181818181818,0,-94.797687861271
8,TOTAL,,37,36.0,2.777777777777,142.0,142,0,688,829,-17.008443908323,-20.919540229885,9.554140127388,-68.221709006928
9,Transit,,0,0.0,***.*,5.0,2,150,21,20,5,10.526315789473,-22.222222222222,***.*
10,Housing,,0,0.0,***.*,0.0,0,***.*,0,0,***.*,***.*,***.*,***.*
11,Petit Larceny,,36,46.0,-21.739130434782,126.0,153,-17.647058823529,749,791,-5.309734513274,-6.140350877192,11.958146487294,***.*
12,Retail Theft,,34,45.0,-24.444444444444,110.0,121,-9.090909090909,612,581,5.335628227194,-5.116279069767,***.*,***.*
13,Misd. Assault,,9,15.0,-40,29.0,43,-32.558139534883,159,198,-19.696969696969,-2.453987730061,52.884615384615,***.*
14,UCR Rape*,,1,1.0,0,2.0,1,100,4,6,-33.333333333333,-60,***.*,***.*
15,Other Sex Crimes,,3,0.0,***.*,9.0,4,125,31,29,6.896551724137,10.714285714285,***.*,***.*
16,Shooting Vic.,,0,0.0,***.*,0.0,0,***.*,0,0,***.*,***.*,***.*,-100
17,Shooting Inc.,,0,0.0,***.*,0.0,0,***.*,0,0,***.*,***.*,***.*,-100
18,Hate Crimes,,2,0.0,***.*,4.0,1,300,12,3,300,300,***.*,***.*
19,Traffic Statistics,,,,,,,,,,,,,
20,Traffic Fatalities,,0,1.0,-100,1.0,1,0,1,1,0,***.*,***.*,***.*
21,,,,,,,,,,,,,,
22,Historical Perspective,,,,,,,,,,,,,
23,(Historical perspective is a complete calendar year of data.),,,,,,,,,,,,,
24,,, ,, ,, ,, , ,%Chg  ,%Chg  ,%Chg  ,%Chg  
25,,,1990,,1993,,1998,,2001,2023,'23 vs '01,'23 vs '98,'23 vs '93,'23 vs '90
26,Murder,,7,,1,,4,,1,1,0,-75,0,-85.714285714285
27,Rape,,10,,12,,6,,8,9,12.5,50,-25,-10
28,Robbery,,1433,,861,,446,,290,195,-32.758620689655,-56.278026905829,-77.351916376306,-86.39218422889
29,Fel. Assault,,279,,307,,221,,140,195,39.285714285714,-11.764705882352,-36.482084690553,-30.10752688172
30,Burglary,,1182,,810,,380,,294,294,0,-22.631578947368,-63.703703703703,-75.126903553299
31,Gr. Larceny,,3835,,2574,,1622,,1222,1325,8.428805237315,-18.310727496917,-48.523698523698,-65.449804432855
32,G.L.A.,,1092,,773,,267,,165,48,-70.90909090909,-82.022471910112,-93.79042690815,-95.604395604395
33,TOTAL,,7838,,5338,,2946,,2120,2067,-2.5,-29.837067209776,-61.277632071937,-73.628476652207
34,,,,,,,,,,,,,,
35,,,,,,,,,,,,,,
36,Figures are preliminary and subject to further analysis and revision.,,,,,,,,,,,,,
37,"As of January 2013, complaints occurring within the jurisdiction of the Department of Correction have been disaggregated from the ",,,,,,,,,,,,,
38,borough and precinct crime totals and are displayed separately on the Department of Correction CompStat page.,,,,,,,,,,,,,
39,"Unless otherwise noted, Crime statistics reflect New York State Penal Law (""NYSPL"") definitions and differ from the crime categories used ",,,,,,,,,,,,,
40,by the FBI Uniform Crime Reporting Program. All Crime statistics are translated to Uniform Crime Reporting categories for submission to ,,,,,,,,,,,,,
41,the UCR Program.,,,,,,,,,,,,,
42,"* Uniform Crime Reporting (""UCR"") Rape consists of all crimes defined in the FBI UCR definition of rape.",,,,,,,,,,,,,
43,Prepared by,,,,,,,,,,CompStat,,,
44,NYPD CompStat Unit,,,,,,,,,,,,,
