,Unnamed: 0,Unnamed: 1,Week to Date,Unnamed: 3,Unnamed: 4,      28 Day,Unnamed: 6,Unnamed: 7,      Year to Date*,Unnamed: 9,Unnamed: 10,     2 Year   ,14 Year (2010),31 Year (1993)
0, ,,2024,2023.0,% Chg,2024.0,2023,% Chg,2024,2023,% Chg,% Chg,% Chg,% Chg
1,Murder,,0,0.0,***.*,0.0,0,***.*,2,1,100,100,0,-92.307692307692
2,Rape,,0,0.0,***.*,0.0,0,***.*,4,1,300,-66.666666666666,-69.230769230769,-85.185185185185
3,Robbery,,1,2.0,-50,8.0,8,0,54,46,17.391304347826,22.727272727272,-37.931034482758,-82.911392405063
4,Fel. Assault,,2,1.0,100,15.0,17,-11.764705882352,87,94,-7.446808510638,-18.691588785046,29.850746268656,-70.805369127516
5,Burglary,,1,1.0,0,7.0,2,250,37,28,32.142857142857,-9.756097560975,15.625,-88.364779874213
6,Gr. Larceny,,11,11.0,0,35.0,33,6.060606060606,160,130,23.076923076923,-2.439024390243,150,9.58904109589
7,G.L.A.,,0,1.0,-100,10.0,9,11.111111111111,32,46,-30.434782608695,14.285714285714,28,-76.470588235294
8,TOTAL,,15,16.0,-6.25,75.0,69,8.695652173913,376,346,8.670520231213,-5.28967254408,29.655172413793,-70.32359905288
9,Transit,,0,1.0,-100,1.0,1,0,5,13,-61.538461538461,-58.333333333333,66.666666666666,***.*
10,Housing,,0,0.0,***.*,0.0,2,-100,3,8,-62.5,-40,0,***.*
11,Petit Larceny,,15,16.0,-6.25,58.0,70,-17.142857142857,306,314,-2.547770700636,-39.882121807465,121.739130434783,***.*
12,Retail Theft,,3,6.0,-50,16.0,25,-36,66,79,-16.455696202531,-71.052631578947,***.*,***.*
13,Misd. Assault,,4,8.0,-50,28.0,21,33.333333333333,144,130,10.76923076923,-16.763005780346,-30.09708737864,***.*
14,UCR Rape*,,0,1.0,-100,1.0,1,0,8,8,0,-50,***.*,***.*
15,Other Sex Crimes,,0,1.0,-100,0.0,3,-100,13,12,8.333333333333,-43.478260869565,***.*,***.*
16,Shooting Vic.,,0,0.0,***.*,1.0,0,***.*,5,3,66.666666666666,-16.666666666666,0,-88.636363636363
17,Shooting Inc.,,0,0.0,***.*,1.0,0,***.*,4,3,33.333333333333,-33.333333333333,-20,-90.697674418604
18,Hate Crimes,,0,0.0,***.*,0.0,0,***.*,1,1,0,-66.666666666666,***.*,***.*
19,Traffic Statistics,,,,,,,,,,,,,
20,Traffic Fatalities,,0,0.0,***.*,0.0,0,***.*,0,0,***.*,***.*,***.*,***.*
21,,,,,,,,,,,,,,
22,Historical Perspective,,,,,,,,,,,,,
23,(Historical perspective is a complete calendar year of data.),,,,,,,,,,,,,
24,,, ,, ,, ,, , ,%Chg  ,%Chg  ,%Chg  ,%Chg  
25,,,1990,,1993,,1998,,2001,2023,'23 vs '01,'23 vs '98,'23 vs '93,'23 vs '90
26,Murder,,55,,56,,13,,11,3,-72.727272727272,-76.923076923076,-94.642857142857,-94.545454545454
27,Rape,,44,,45,,27,,28,5,-82.142857142857,-81.481481481481,-88.888888888888,-88.636363636363
28,Robbery,,892,,715,,466,,290,135,-53.448275862069,-71.030042918454,-81.118881118881,-84.865470852017
29,Fel. Assault,,760,,680,,416,,380,229,-39.736842105263,-44.951923076923,-66.323529411764,-69.868421052631
30,Burglary,,799,,785,,391,,209,73,-65.071770334928,-81.329923273657,-90.700636942675,-90.863579474342
31,Gr. Larceny,,422,,348,,171,,163,358,119.631901840491,109.356725146199,2.87356321839,-15.165876777251
32,G.L.A.,,558,,323,,134,,126,109,-13.492063492063,-18.65671641791,-66.25386996904,-80.465949820788
33,TOTAL,,3530,,2952,,1618,,1207,912,-24.440762220381,-43.63411619283,-69.10569105691,-74.164305949008
34,,,,,,,,,,,,,,
35,,,,,,,,,,,,,,
36,Figures are preliminary and subject to further analysis and revision.,,,,,,,,,,,,,
37,"As of January 2013, complaints occurring within the jurisdiction of the Department of Correction have been disaggregated from the ",,,,,,,,,,,,,
38,borough and precinct crime totals and are displayed separately on the Department of Correction CompStat page.,,,,,,,,,,,,,
39,"Unless otherwise noted, Crime statistics reflect New York State Penal Law (""NYSPL"") definitions and differ from the crime categories used ",,,,,,,,,,,,,
40,by the FBI Uniform Crime Reporting Program. All Crime statistics are translated to Uniform Crime Reporting categories for submission to ,,,,,,,,,,,,,
41,the UCR Program.,,,,,,,,,,,,,
42,"* Uniform Crime Reporting (""UCR"") Rape consists of all crimes defined in the FBI UCR definition of rape.",,,,,,,,,,,,,
43,Prepared by,,,,,,,,,,CompStat,,,
44,NYPD CompStat Unit,,,,,,,,,,,,,
