,Unnamed: 0,Unnamed: 1,Week to Date,Unnamed: 3,Unnamed: 4,      28 Day,Unnamed: 6,Unnamed: 7,      Year to Date*,Unnamed: 9,Unnamed: 10,     2 Year   ,14 Year (2010),31 Year (1993)
0, ,,2024,2023.0,% Chg,2024.0,2023,% Chg,2024,2023,% Chg,% Chg,% Chg,% Chg
1,Murder,,0,0.0,***.*,0.0,0,***.*,2,1,100,-50,-60,0
2,Rape,,0,0.0,***.*,1.0,1,0,4,8,-50,-50,0,-55.555555555555
3,Robbery,,2,2.0,0,12.0,15,-20,56,63,-11.111111111111,19.148936170212,-18.840579710144,-84.357541899441
4,Fel. Assault,,8,9.0,-11.111111111111,26.0,28,-7.142857142857,114,95,20,72.727272727272,159.090909090909,-12.977099236641
5,Burglary,,2,2.0,0,17.0,18,-5.555555555555,66,107,-38.317757009345,-19.512195121951,-46.774193548387,-89.877300613496
6,Gr. Larceny,,12,18.0,-33.333333333333,52.0,57,-8.771929824561,270,286,-5.594405594405,-12.052117263843,47.540983606557,-14.285714285714
7,G.L.A.,,3,3.0,0,12.0,9,33.333333333333,77,60,28.333333333333,54,-1.282051282051,-90.115532734274
8,TOTAL,,27,34.0,-20.588235294117,120.0,128,-6.25,589,620,-5,4.432624113475,16.173570019723,-73.775601068566
9,Transit,,0,0.0,***.*,3.0,1,200,8,4,100,33.333333333333,-42.857142857142,***.*
10,Housing,,0,0.0,***.*,0.0,0,***.*,0,0,***.*,***.*,***.*,***.*
11,Petit Larceny,,36,38.0,-5.263157894736,152.0,149,2.013422818791,781,789,-1.013941698352,11.412268188302,91.891891891891,***.*
12,Retail Theft,,13,27.0,-51.851851851851,80.0,88,-9.090909090909,434,457,-5.032822757111,6.372549019607,***.*,***.*
13,Misd. Assault,,11,11.0,0,42.0,53,-20.754716981132,279,260,7.307692307692,48.404255319148,32.857142857142,***.*
14,UCR Rape*,,0,0.0,***.*,1.0,1,0,8,10,-20,-27.272727272727,***.*,***.*
15,Other Sex Crimes,,3,1.0,200,6.0,3,100,18,19,-5.263157894736,-28,***.*,***.*
16,Shooting Vic.,,0,0.0,***.*,0.0,0,***.*,2,1,100,100,***.*,100
17,Shooting Inc.,,0,0.0,***.*,0.0,0,***.*,1,1,0,0,***.*,0
18,Hate Crimes,,1,0.0,***.*,7.0,0,***.*,9,1,800,80,***.*,***.*
19,Traffic Statistics,,,,,,,,,,,,,
20,Traffic Fatalities,,0,0.0,***.*,0.0,0,***.*,0,3,-100,-100,***.*,***.*
21,,,,,,,,,,,,,,
22,Historical Perspective,,,,,,,,,,,,,
23,(Historical perspective is a complete calendar year of data.),,,,,,,,,,,,,
24,,, ,, ,, ,, , ,%Chg  ,%Chg  ,%Chg  ,%Chg  
25,,,1990,,1993,,1998,,2001,2023,'23 vs '01,'23 vs '98,'23 vs '93,'23 vs '90
26,Murder,,6,,10,,2,,4,4,0,100,-60,-33.333333333333
27,Rape,,22,,24,,17,,20,19,-5,11.764705882352,-20.833333333333,-13.636363636363
28,Robbery,,1069,,753,,332,,300,144,-52,-56.626506024096,-80.876494023904,-86.529466791393
29,Fel. Assault,,355,,303,,271,,193,226,17.098445595854,-16.60516605166,-25.412541254125,-36.338028169014
30,Burglary,,2138,,1693,,812,,678,211,-68.879056047197,-74.014778325123,-87.536916715888,-90.130963517305
31,Gr. Larceny,,1003,,774,,570,,501,655,30.738522954091,14.912280701754,-15.374677002584,-34.69591226321
32,G.L.A.,,3495,,1830,,903,,511,164,-67.906066536203,-81.838316722037,-91.03825136612,-95.307582260372
33,TOTAL,,8088,,5387,,2907,,2207,1423,-35.523334843679,-51.049191606467,-73.584555411175,-82.406033630069
34,,,,,,,,,,,,,,
35,,,,,,,,,,,,,,
36,Figures are preliminary and subject to further analysis and revision.,,,,,,,,,,,,,
37,"As of January 2013, complaints occurring within the jurisdiction of the Department of Correction have been disaggregated from the ",,,,,,,,,,,,,
38,borough and precinct crime totals and are displayed separately on the Department of Correction CompStat page.,,,,,,,,,,,,,
39,"Unless otherwise noted, Crime statistics reflect New York State Penal Law (""NYSPL"") definitions and differ from the crime categories used ",,,,,,,,,,,,,
40,by the FBI Uniform Crime Reporting Program. All Crime statistics are translated to Uniform Crime Reporting categories for submission to ,,,,,,,,,,,,,
41,the UCR Program.,,,,,,,,,,,,,
42,"* Uniform Crime Reporting (""UCR"") Rape consists of all crimes defined in the FBI UCR definition of rape.",,,,,,,,,,,,,
43,Prepared by,,,,,,,,,,CompStat,,,
44,NYPD CompStat Unit,,,,,,,,,,,,,
