,Unnamed: 0,Unnamed: 1,Week to Date,Unnamed: 3,Unnamed: 4,      28 Day,Unnamed: 6,Unnamed: 7,      Year to Date*,Unnamed: 9,Unnamed: 10,     2 Year   ,14 Year (2010),31 Year (1993)
0, ,,2024,2023.0,% Chg,2024.0,2023,% Chg,2024,2023,% Chg,% Chg,% Chg,% Chg
1,Murder,,1,0.0,***.*,1.0,2,-50,3,6,-50,-40,50,-90.90909090909
2,Rape,,2,0.0,***.*,2.0,3,-33.333333333333,13,22,-40.90909090909,-50,-7.142857142857,-61.764705882352
3,Robbery,,11,12.0,-8.333333333333,38.0,41,-7.317073170731,215,236,-8.898305084745,-24.825174825174,2.380952380952,-74.52606635071
4,Fel. Assault,,15,17.0,-11.764705882352,71.0,69,2.898550724637,309,365,-15.342465753424,-5.504587155963,45.070422535211,-14.166666666666
5,Burglary,,4,1.0,300,20.0,17,17.647058823529,126,150,-16,1.612903225806,-25.882352941176,-83.741935483871
6,Gr. Larceny,,26,15.0,73.333333333333,80.0,69,15.942028985507,398,424,-6.132075471698,-10.158013544018,71.551724137931,22.085889570552
7,G.L.A.,,8,18.0,-55.555555555555,39.0,53,-26.415094339622,201,297,-32.323232323232,-15.189873417721,103.030303030303,-75.724637681159
8,TOTAL,,67,63.0,6.349206349206,251.0,254,-1.181102362204,1265,1500,-15.666666666666,-12.638121546961,34.574468085106,-60.46875
9,Transit,,0,0.0,***.*,0.0,1,-100,8,7,14.285714285714,60,-20,***.*
10,Housing,,7,5.0,40,21.0,16,31.25,113,124,-8.870967741935,-23.648648648648,28.40909090909,***.*
11,Petit Larceny,,36,50.0,-28,146.0,166,-12.048192771084,765,876,-12.671232876712,-12.270642201834,24.592833876221,***.*
12,Retail Theft,,13,19.0,-31.578947368421,77.0,58,32.758620689655,299,358,-16.480446927374,-40.90909090909,***.*,***.*
13,Misd. Assault,,21,21.0,0,116.0,106,9.43396226415,533,507,5.128205128205,8.113590263691,-21.73274596182,***.*
14,UCR Rape*,,2,1.0,100,4.0,4,0,23,30,-23.333333333333,-37.837837837837,***.*,***.*
15,Other Sex Crimes,,3,3.0,0,8.0,14,-42.857142857142,52,51,1.960784313725,85.714285714285,***.*,***.*
16,Shooting Vic.,,0,0.0,***.*,3.0,2,50,12,13,-7.692307692307,-36.842105263157,-33.333333333333,-81.818181818181
17,Shooting Inc.,,0,0.0,***.*,3.0,2,50,11,10,10,-35.294117647058,-31.25,-81.967213114754
18,Hate Crimes,,0,0.0,***.*,0.0,0,***.*,2,1,100,100,***.*,***.*
19,Traffic Statistics,,,,,,,,,,,,,
20,Traffic Fatalities,,0,0.0,***.*,0.0,0,***.*,1,3,-66.666666666666,-80,***.*,***.*
21,,,,,,,,,,,,,,
22,Historical Perspective,,,,,,,,,,,,,
23,(Historical perspective is a complete calendar year of data.),,,,,,,,,,,,,
24,,, ,, ,, ,, , ,%Chg  ,%Chg  ,%Chg  ,%Chg  
25,,,1990,,1993,,1998,,2001,2023,'23 vs '01,'23 vs '98,'23 vs '93,'23 vs '90
26,Murder,,50,,69,,13,,14,11,-21.428571428571,-15.384615384615,-84.057971014492,-78
27,Rape,,76,,69,,72,,64,41,-35.9375,-43.055555555555,-40.579710144927,-46.052631578947
28,Robbery,,2109,,2057,,933,,594,542,-8.754208754208,-41.907824222936,-73.650947982498,-74.300616405879
29,Fel. Assault,,1083,,950,,742,,605,828,36.859504132231,11.590296495956,-12.842105263157,-23.545706371191
30,Burglary,,1974,,1944,,741,,734,327,-55.449591280653,-55.870445344129,-83.179012345679,-83.434650455927
31,Gr. Larceny,,971,,790,,500,,536,929,73.320895522388,85.8,17.59493670886,-4.325437693099
32,G.L.A.,,3237,,2052,,866,,779,649,-16.688061617458,-25.057736720554,-68.372319688109,-79.950571516836
33,TOTAL,,9500,,7931,,3867,,3326,3327,0.03006614552,-13.964313421256,-58.0506871769,-64.978947368421
34,,,,,,,,,,,,,,
35,,,,,,,,,,,,,,
36,Figures are preliminary and subject to further analysis and revision.,,,,,,,,,,,,,
37,"As of January 2013, complaints occurring within the jurisdiction of the Department of Correction have been disaggregated from the ",,,,,,,,,,,,,
38,borough and precinct crime totals and are displayed separately on the Department of Correction CompStat page.,,,,,,,,,,,,,
39,"Unless otherwise noted, Crime statistics reflect New York State Penal Law (""NYSPL"") definitions and differ from the crime categories used ",,,,,,,,,,,,,
40,by the FBI Uniform Crime Reporting Program. All Crime statistics are translated to Uniform Crime Reporting categories for submission to ,,,,,,,,,,,,,
41,the UCR Program.,,,,,,,,,,,,,
42,"* Uniform Crime Reporting (""UCR"") Rape consists of all crimes defined in the FBI UCR definition of rape.",,,,,,,,,,,,,
43,Prepared by,,,,,,,,,,CompStat,,,
44,NYPD CompStat Unit,,,,,,,,,,,,,
