,Unnamed: 0,Unnamed: 1,Week to Date,Unnamed: 3,Unnamed: 4,      28 Day,Unnamed: 6,Unnamed: 7,      Year to Date*,Unnamed: 9,Unnamed: 10,     2 Year   ,14 Year (2010),31 Year (1993)
0, ,,2024,2023.0,% Chg,2024.0,2023,% Chg,2024,2023,% Chg,% Chg,% Chg,% Chg
1,Murder,,0,0.0,***.*,0.0,0,***.*,5,5,0,-28.571428571428,25,-85.294117647058
2,Rape,,0,1.0,-100,2.0,5,-60,17,26,-34.615384615384,41.666666666666,88.888888888888,-34.615384615384
3,Robbery,,14,17.0,-17.647058823529,51.0,66,-22.727272727272,267,248,7.66129032258,25.943396226415,38.341968911917,-67.359413202934
4,Fel. Assault,,18,18.0,0,82.0,81,1.234567901234,429,409,4.889975550122,15.945945945945,118.877551020408,-5.088495575221
5,Burglary,,6,3.0,100,35.0,20,75,161,135,19.259259259259,4.545454545454,73.118279569892,-73.344370860927
6,Gr. Larceny,,18,21.0,-14.285714285714,60.0,52,15.384615384615,391,299,30.76923076923,23.734177215189,136.969696969697,29.042904290429
7,G.L.A.,,4,4.0,0,13.0,17,-23.529411764705,88,153,-42.483660130719,-40.54054054054,79.591836734693,-68.794326241134
8,TOTAL,,60,64.0,-6.25,243.0,241,0.829875518672,1358,1275,6.509803921568,11.402789171452,91.537376586741,-46.089718142119
9,Transit,,2,4.0,-50,5.0,5,0,33,21,57.142857142857,-36.538461538461,22.222222222222,***.*
10,Housing,,9,16.0,-43.75,26.0,53,-50.943396226415,206,236,-12.711864406779,21.176470588235,64.8,***.*
11,Petit Larceny,,22,25.0,-12,78.0,107,-27.102803738317,671,682,-1.612903225806,-1.612903225806,23.119266055045,***.*
12,Retail Theft,,6,11.0,-45.454545454545,28.0,31,-9.677419354838,269,254,5.905511811023,-12.94498381877,***.*,***.*
13,Misd. Assault,,30,20.0,50,100.0,86,16.279069767441,536,487,10.06160164271,22.095671981776,12.842105263157,***.*
14,UCR Rape*,,0,1.0,-100,2.0,7,-71.428571428571,24,36,-33.333333333333,33.333333333333,***.*,***.*
15,Other Sex Crimes,,1,1.0,0,18.0,9,100,72,56,28.571428571428,100,***.*,***.*
16,Shooting Vic.,,1,3.0,-66.666666666666,2.0,4,-50,15,11,36.363636363636,-46.428571428571,-37.5,-82.35294117647
17,Shooting Inc.,,1,3.0,-66.666666666666,2.0,4,-50,14,11,27.272727272727,-36.363636363636,-17.647058823529,-81.333333333333
18,Hate Crimes,,0,0.0,***.*,0.0,0,***.*,1,0,***.*,0,***.*,***.*
19,Traffic Statistics,,,,,,,,,,,,,
20,Traffic Fatalities,,0,0.0,***.*,0.0,1,-100,1,3,-66.666666666666,-50,***.*,***.*
21,,,,,,,,,,,,,,
22,Historical Perspective,,,,,,,,,,,,,
23,(Historical perspective is a complete calendar year of data.),,,,,,,,,,,,,
24,,, ,, ,, ,, , ,%Chg  ,%Chg  ,%Chg  ,%Chg  
25,,,1990,,1993,,1998,,2001,2023,'23 vs '01,'23 vs '98,'23 vs '93,'23 vs '90
26,Murder,,72,,70,,15,,27,12,-55.555555555555,-20,-82.857142857142,-83.333333333333
27,Rape,,81,,80,,60,,46,40,-13.043478260869,-33.333333333333,-50,-50.617283950617
28,Robbery,,2162,,1908,,793,,577,668,15.771230502599,-15.762925598991,-64.989517819706,-69.102682701202
29,Fel. Assault,,1165,,1082,,673,,484,1026,111.98347107438,52.451708766716,-5.175600739371,-11.931330472103
30,Burglary,,1374,,1364,,530,,317,326,2.839116719242,-38.490566037735,-76.099706744868,-76.27365356623
31,Gr. Larceny,,1206,,766,,451,,376,750,99.468085106383,66.297117516629,-2.088772845953,-37.810945273631
32,G.L.A.,,1172,,653,,270,,293,340,16.040955631399,25.925925925925,-47.932618683001,-70.98976109215
33,TOTAL,,7232,,5923,,2792,,2120,3162,49.150943396226,13.252148997134,-46.614891102481,-56.277654867256
34,,,,,,,,,,,,,,
35,,,,,,,,,,,,,,
36,Figures are preliminary and subject to further analysis and revision.,,,,,,,,,,,,,
37,"As of January 2013, complaints occurring within the jurisdiction of the Department of Correction have been disaggregated from the ",,,,,,,,,,,,,
38,borough and precinct crime totals and are displayed separately on the Department of Correction CompStat page.,,,,,,,,,,,,,
39,"Unless otherwise noted, Crime statistics reflect New York State Penal Law (""NYSPL"") definitions and differ from the crime categories used ",,,,,,,,,,,,,
40,by the FBI Uniform Crime Reporting Program. All Crime statistics are translated to Uniform Crime Reporting categories for submission to ,,,,,,,,,,,,,
41,the UCR Program.,,,,,,,,,,,,,
42,"* Uniform Crime Reporting (""UCR"") Rape consists of all crimes defined in the FBI UCR definition of rape.",,,,,,,,,,,,,
43,Prepared by,,,,,,,,,,CompStat,,,
44,NYPD CompStat Unit,,,,,,,,,,,,,
