,Unnamed: 0,Unnamed: 1,Week to Date,Unnamed: 3,Unnamed: 4,      28 Day,Unnamed: 6,Unnamed: 7,      Year to Date*,Unnamed: 9,Unnamed: 10,     2 Year   ,14 Year (2010),31 Year (1993)
0, ,,2024,2023.0,% Chg,2024.0,2023,% Chg,2024,2023,% Chg,% Chg,% Chg,% Chg
1,Murder,,0,0.0,***.*,0.0,0,***.*,2,0,***.*,***.*,***.*,-75
2,Rape,,0,0.0,***.*,0.0,0,***.*,8,5,60,0,700,14.285714285714
3,Robbery,,3,3.0,0,15.0,9,66.666666666666,60,54,11.111111111111,-1.639344262295,76.470588235294,-83.695652173913
4,Fel. Assault,,9,1.0,800,29.0,7,314.285714285714,91,55,65.454545454545,75,264,15.189873417721
5,Burglary,,8,2.0,300,27.0,23,17.391304347826,106,85,24.705882352941,-13.821138211382,35.897435897435,-71.505376344086
6,Gr. Larceny,,23,29.0,-20.689655172413,85.0,94,-9.574468085106,474,503,-5.765407554671,-10.734463276836,2.155172413793,-69.942929613189
7,G.L.A.,,2,2.0,0,4.0,4,0,14,28,-50,-48.148148148148,7.692307692307,-96.410256410256
8,TOTAL,,45,37.0,21.621621621621,160.0,137,16.788321167883,755,730,3.424657534246,-5.860349127182,22.764227642276,-73.04534094966
9,Transit,,0,1.0,-100,8.0,4,100,35,34,2.941176470588,-28.571428571428,12.903225806451,***.*
10,Housing,,0,0.0,***.*,0.0,0,***.*,0,0,***.*,***.*,***.*,***.*
11,Petit Larceny,,72,86.0,-16.279069767441,266.0,336,-20.833333333333,1743,1680,3.75,1.514269073966,129.947229551451,***.*
12,Retail Theft,,62,91.0,-31.868131868131,260.0,334,-22.155688622754,1719,1689,1.77619893428,-1.376936316695,***.*,***.*
13,Misd. Assault,,10,8.0,25,43.0,35,22.857142857142,203,161,26.086956521739,38.095238095238,82.882882882882,***.*
14,UCR Rape*,,0,0.0,***.*,0.0,0,***.*,9,7,28.571428571428,-18.181818181818,***.*,***.*
15,Other Sex Crimes,,1,2.0,-50,10.0,7,42.857142857142,43,38,13.157894736842,0,***.*,***.*
16,Shooting Vic.,,0,0.0,***.*,1.0,0,***.*,2,0,***.*,100,***.*,-50
17,Shooting Inc.,,0,0.0,***.*,1.0,0,***.*,2,0,***.*,100,***.*,-50
18,Hate Crimes,,0,0.0,***.*,1.0,1,0,7,6,16.666666666666,-30,***.*,***.*
19,Traffic Statistics,,,,,,,,,,,,,
20,Traffic Fatalities,,0,0.0,***.*,0.0,0,***.*,0,0,***.*,***.*,***.*,***.*
21,,,,,,,,,,,,,,
22,Historical Perspective,,,,,,,,,,,,,
23,(Historical perspective is a complete calendar year of data.),,,,,,,,,,,,,
24,,, ,, ,, ,, , ,%Chg  ,%Chg  ,%Chg  ,%Chg  
25,,,1990,,1993,,1998,,2001,2023,'23 vs '01,'23 vs '98,'23 vs '93,'23 vs '90
26,Murder,,8,,11,,1,,1,,***.*,***.*,***.*,***.*
27,Rape,,13,,11,,7,,5,17,240,142.857142857143,54.545454545454,30.76923076923
28,Robbery,,1281,,869,,334,,192,133,-30.729166666666,-60.179640718562,-84.695051783659,-89.617486338797
29,Fel. Assault,,350,,186,,166,,167,147,-11.976047904191,-11.44578313253,-20.967741935483,-58
30,Burglary,,1486,,911,,571,,426,201,-52.81690140845,-64.798598949211,-77.936333699231,-86.473755047106
31,Gr. Larceny,,5554,,3872,,2749,,2100,1313,-37.47619047619,-52.237177155329,-66.089876033057,-76.359380626575
32,G.L.A.,,1191,,897,,308,,157,78,-50.318471337579,-74.675324675324,-91.304347826087,-93.45088161209
33,TOTAL,,9883,,6757,,4136,,3048,1889,-38.024934383202,-54.327852998065,-72.043806422968,-80.886370535262
34,,,,,,,,,,,,,,
35,,,,,,,,,,,,,,
36,Figures are preliminary and subject to further analysis and revision.,,,,,,,,,,,,,
37,"As of January 2013, complaints occurring within the jurisdiction of the Department of Correction have been disaggregated from the ",,,,,,,,,,,,,
38,borough and precinct crime totals and are displayed separately on the Department of Correction CompStat page.,,,,,,,,,,,,,
39,"Unless otherwise noted, Crime statistics reflect New York State Penal Law (""NYSPL"") definitions and differ from the crime categories used ",,,,,,,,,,,,,
40,by the FBI Uniform Crime Reporting Program. All Crime statistics are translated to Uniform Crime Reporting categories for submission to ,,,,,,,,,,,,,
41,the UCR Program.,,,,,,,,,,,,,
42,"* Uniform Crime Reporting (""UCR"") Rape consists of all crimes defined in the FBI UCR definition of rape.",,,,,,,,,,,,,
43,Prepared by,,,,,,,,,,CompStat,,,
44,NYPD CompStat Unit,,,,,,,,,,,,,
