,Unnamed: 0,Unnamed: 1,Week to Date,Unnamed: 3,Unnamed: 4,      28 Day,Unnamed: 6,Unnamed: 7,      Year to Date*,Unnamed: 9,Unnamed: 10,     2 Year   ,14 Year (2010),31 Year (1993)
0, ,,2024,2023.0,% Chg,2024.0,2023,% Chg,2024,2023,% Chg,% Chg,% Chg,% Chg
1,Murder,,0,0.0,***.*,0.0,0,***.*,0,1,-100,-100,-100,-100
2,Rape,,1,0.0,***.*,2.0,1,100,6,5,20,-25,200,50
3,Robbery,,1,3.0,-66.666666666666,4.0,12,-66.666666666666,44,55,-20,-38.888888888888,-27.868852459016,-86.666666666666
4,Fel. Assault,,3,8.0,-62.5,13.0,20,-35,105,89,17.977528089887,10.526315789473,59.090909090909,9.375
5,Burglary,,1,4.0,-75,14.0,18,-22.222222222222,63,66,-4.545454545454,-12.5,125,-58
6,Gr. Larceny,,6,11.0,-45.454545454545,34.0,55,-38.181818181818,171,243,-29.629629629629,-50,67.647058823529,-11.855670103092
7,G.L.A.,,2,4.0,-50,5.0,8,-37.5,25,24,4.166666666666,0,0,-84.076433121019
8,TOTAL,,14,30.0,-53.333333333333,72.0,114,-36.842105263157,414,483,-14.285714285714,-32.792207792207,45.263157894736,-55.76923076923
9,Transit,,0,1.0,-100,2.0,1,100,8,9,-11.111111111111,-52.941176470588,100,***.*
10,Housing,,4,3.0,33.333333333333,19.0,16,18.75,97,63,53.968253968254,19.753086419753,38.571428571428,***.*
11,Petit Larceny,,28,33.0,-15.151515151515,129.0,156,-17.307692307692,563,527,6.831119544592,-48.062730627306,80.448717948717,***.*
12,Retail Theft,,21,19.0,10.526315789473,95.0,85,11.764705882352,371,281,32.028469750889,-58.173618940248,***.*,***.*
13,Misd. Assault,,11,11.0,0,30.0,52,-42.307692307692,194,191,1.570680628272,-4.901960784313,37.588652482269,***.*
14,UCR Rape*,,2,0.0,***.*,3.0,1,200,12,11,9.090909090909,-14.285714285714,***.*,***.*
15,Other Sex Crimes,,1,1.0,0,3.0,5,-40,16,26,-38.461538461538,-5.882352941176,***.*,***.*
16,Shooting Vic.,,0,0.0,***.*,0.0,0,***.*,1,2,-50,-83.333333333333,-66.666666666666,-90.90909090909
17,Shooting Inc.,,0,0.0,***.*,0.0,0,***.*,1,2,-50,-75,-50,-88.888888888888
18,Hate Crimes,,0,0.0,***.*,0.0,0,***.*,9,3,200,12.5,***.*,***.*
19,Traffic Statistics,,,,,,,,,,,,,
20,Traffic Fatalities,,0,0.0,***.*,0.0,0,***.*,1,0,***.*,0,***.*,***.*
21,,,,,,,,,,,,,,
22,Historical Perspective,,,,,,,,,,,,,
23,(Historical perspective is a complete calendar year of data.),,,,,,,,,,,,,
24,,, ,, ,, ,, , ,%Chg  ,%Chg  ,%Chg  ,%Chg  
25,,,1990,,1993,,1998,,2001,2023,'23 vs '01,'23 vs '98,'23 vs '93,'23 vs '90
26,Murder,,18,,11,,2,,3,2,-33.333333333333,0,-81.818181818181,-88.888888888888
27,Rape,,18,,20,,15,,13,10,-23.076923076923,-33.333333333333,-50,-44.444444444444
28,Robbery,,852,,823,,242,,209,141,-32.535885167464,-41.735537190082,-82.867557715674,-83.450704225352
29,Fel. Assault,,234,,222,,162,,121,212,75.206611570247,30.864197530864,-4.504504504504,-9.401709401709
30,Burglary,,451,,392,,108,,185,170,-8.108108108108,57.407407407407,-56.632653061224,-62.30598669623
31,Gr. Larceny,,612,,458,,283,,233,589,152.789699570815,108.127208480565,28.602620087336,-3.75816993464
32,G.L.A.,,545,,398,,125,,129,69,-46.511627906976,-44.8,-82.663316582914,-87.339449541284
33,TOTAL,,2730,,2324,,937,,893,1193,33.594624860022,27.321237993596,-48.666092943201,-56.300366300366
34,,,,,,,,,,,,,,
35,,,,,,,,,,,,,,
36,Figures are preliminary and subject to further analysis and revision.,,,,,,,,,,,,,
37,"As of January 2013, complaints occurring within the jurisdiction of the Department of Correction have been disaggregated from the ",,,,,,,,,,,,,
38,borough and precinct crime totals and are displayed separately on the Department of Correction CompStat page.,,,,,,,,,,,,,
39,"Unless otherwise noted, Crime statistics reflect New York State Penal Law (""NYSPL"") definitions and differ from the crime categories used ",,,,,,,,,,,,,
40,by the FBI Uniform Crime Reporting Program. All Crime statistics are translated to Uniform Crime Reporting categories for submission to ,,,,,,,,,,,,,
41,the UCR Program.,,,,,,,,,,,,,
42,"* Uniform Crime Reporting (""UCR"") Rape consists of all crimes defined in the FBI UCR definition of rape.",,,,,,,,,,,,,
43,Prepared by,,,,,,,,,,CompStat,,,
44,NYPD CompStat Unit,,,,,,,,,,,,,
