,Unnamed: 0,Unnamed: 1,Week to Date,Unnamed: 3,Unnamed: 4,      28 Day,Unnamed: 6,Unnamed: 7,      Year to Date*,Unnamed: 9,Unnamed: 10,     2 Year   ,14 Year (2010),31 Year (1993)
0, ,,2024,2023.0,% Chg,2024.0,2023,% Chg,2024,2023,% Chg,% Chg,% Chg,% Chg
1,Murder,,1,0.0,***.*,5.0,0,***.*,6,1,500,-14.285714285714,50,-66.666666666666
2,Rape,,1,0.0,***.*,5.0,1,400,25,13,92.307692307692,92.307692307692,78.571428571428,-10.714285714285
3,Robbery,,9,15.0,-40,32.0,42,-23.809523809523,215,181,18.78453038674,20.111731843575,0.93896713615,-68.613138686131
4,Fel. Assault,,15,18.0,-16.666666666666,57.0,60,-5,302,274,10.218978102189,13.962264150943,56.476683937823,14.393939393939
5,Burglary,,6,3.0,100,15.0,22,-31.818181818181,86,108,-20.37037037037,-6.521739130434,-46.583850931677,-91.313131313131
6,Gr. Larceny,,15,18.0,-16.666666666666,60.0,76,-21.052631578947,328,314,4.458598726114,12.328767123287,43.231441048034,-11.351351351351
7,G.L.A.,,7,6.0,16.666666666666,24.0,29,-17.241379310344,152,149,2.013422818791,28.813559322033,90,-77.548005908419
8,TOTAL,,54,60.0,-10,198.0,230,-13.91304347826,1114,1040,7.115384615384,15.320910973084,24.608501118568,-63.258575197889
9,Transit,,0,0.0,***.*,1.0,7,-85.714285714285,21,25,-16,10.526315789473,75,***.*
10,Housing,,0,0.0,***.*,1.0,0,***.*,4,3,33.333333333333,100,0,***.*
11,Petit Larceny,,34,48.0,-29.166666666666,120.0,201,-40.298507462686,830,1125,-26.222222222222,-34.952978056426,42.367066895368,***.*
12,Retail Theft,,19,32.0,-40.625,66.0,112,-41.071428571428,473,750,-36.933333333333,-51.287332646755,***.*,***.*
13,Misd. Assault,,13,21.0,-38.095238095238,61.0,90,-32.222222222222,349,364,-4.120879120879,-0.5698005698,-10.051546391752,***.*
14,UCR Rape*,,1,3.0,-66.666666666666,6.0,5,20,34,23,47.826086956521,-5.555555555555,***.*,***.*
15,Other Sex Crimes,,1,1.0,0,13.0,6,116.666666666667,54,45,20,50,***.*,***.*
16,Shooting Vic.,,0,0.0,***.*,4.0,0,***.*,15,7,114.285714285714,-21.052631578947,50,-48.275862068965
17,Shooting Inc.,,0,0.0,***.*,2.0,0,***.*,9,7,28.571428571428,-43.75,12.5,-64
18,Hate Crimes,,0,0.0,***.*,0.0,0,***.*,1,0,***.*,-66.666666666666,***.*,***.*
19,Traffic Statistics,,,,,,,,,,,,,
20,Traffic Fatalities,,1,0.0,***.*,2.0,1,100,3,3,0,0,***.*,***.*
21,,,,,,,,,,,,,,
22,Historical Perspective,,,,,,,,,,,,,
23,(Historical perspective is a complete calendar year of data.),,,,,,,,,,,,,
24,,, ,, ,, ,, , ,%Chg  ,%Chg  ,%Chg  ,%Chg  
25,,,1990,,1993,,1998,,2001,2023,'23 vs '01,'23 vs '98,'23 vs '93,'23 vs '90
26,Murder,,38,,43,,20,,23,9,-60.869565217391,-55,-79.06976744186,-76.315789473684
27,Rape,,51,,60,,60,,53,39,-26.415094339622,-35,-35,-23.529411764705
28,Robbery,,1883,,1727,,871,,603,485,-19.568822553897,-44.316877152698,-71.916618413433,-74.243228890069
29,Fel. Assault,,848,,627,,541,,524,693,32.251908396946,28.096118299445,10.526315789473,-18.278301886792
30,Burglary,,2623,,2344,,1102,,766,229,-70.104438642297,-79.219600725952,-90.230375426621,-91.269538696149
31,Gr. Larceny,,1157,,922,,582,,528,731,38.446969696969,25.601374570446,-20.715835140997,-36.819360414866
32,G.L.A.,,2467,,1464,,626,,555,337,-39.279279279279,-46.166134185303,-76.980874316939,-86.339683826509
33,TOTAL,,9067,,7187,,3802,,3052,2523,-17.332896461336,-33.640189374013,-64.894949213858,-72.173817139075
34,,,,,,,,,,,,,,
35,,,,,,,,,,,,,,
36,Figures are preliminary and subject to further analysis and revision.,,,,,,,,,,,,,
37,"As of January 2013, complaints occurring within the jurisdiction of the Department of Correction have been disaggregated from the ",,,,,,,,,,,,,
38,borough and precinct crime totals and are displayed separately on the Department of Correction CompStat page.,,,,,,,,,,,,,
39,"Unless otherwise noted, Crime statistics reflect New York State Penal Law (""NYSPL"") definitions and differ from the crime categories used ",,,,,,,,,,,,,
40,by the FBI Uniform Crime Reporting Program. All Crime statistics are translated to Uniform Crime Reporting categories for submission to ,,,,,,,,,,,,,
41,the UCR Program.,,,,,,,,,,,,,
42,"* Uniform Crime Reporting (""UCR"") Rape consists of all crimes defined in the FBI UCR definition of rape.",,,,,,,,,,,,,
43,Prepared by,,,,,,,,,,CompStat,,,
44,NYPD CompStat Unit,,,,,,,,,,,,,
