,Unnamed: 0,Unnamed: 1,Week to Date,Unnamed: 3,Unnamed: 4,      28 Day,Unnamed: 6,Unnamed: 7,      Year to Date*,Unnamed: 9,Unnamed: 10,     2 Year   ,14 Year (2010),31 Year (1993)
0, ,,2024,2023.0,% Chg,2024.0,2023,% Chg,2024,2023,% Chg,% Chg,% Chg,% Chg
1,Murder,,0,0.0,***.*,0.0,0,***.*,0,2,-100,-100,-100,-100
2,Rape,,0,1.0,-100,2.0,2,0,8,7,14.285714285714,100,166.666666666667,-52.941176470588
3,Robbery,,3,1.0,200,7.0,10,-30,64,51,25.490196078431,-7.246376811594,-31.914893617021,-82.795698924731
4,Fel. Assault,,4,5.0,-20,15.0,15,0,60,74,-18.918918918918,-28.571428571428,22.448979591836,-68.911917098445
5,Burglary,,1,6.0,-83.333333333333,4.0,15,-73.333333333333,48,76,-36.842105263157,-46.666666666666,-12.727272727272,-89.69957081545
6,Gr. Larceny,,10,8.0,25,42.0,42,0,207,227,-8.810572687224,-2.358490566037,-9.606986899563,-52.631578947368
7,G.L.A.,,0,1.0,-100,2.0,10,-80,23,46,-50,-17.857142857142,35.294117647058,-94.71264367816
8,TOTAL,,18,22.0,-18.181818181818,72.0,94,-23.404255319148,410,483,-15.11387163561,-15.983606557377,-8.482142857142,-78.745463970969
9,Transit,,0,0.0,***.*,0.0,1,-100,11,8,37.5,-15.384615384615,-26.666666666666,***.*
10,Housing,,1,2.0,-50,7.0,7,0,37,46,-19.565217391304,-40.322580645161,0,***.*
11,Petit Larceny,,18,25.0,-28,69.0,143,-51.748251748251,490,786,-37.65903307888,-37.098844672657,17.788461538461,***.*
12,Retail Theft,,8,15.0,-46.666666666666,25.0,88,-71.590909090909,299,540,-44.629629629629,-44.11214953271,***.*,***.*
13,Misd. Assault,,6,2.0,200,28.0,30,-6.666666666666,122,129,-5.426356589147,-4.6875,-10.948905109489,***.*
14,UCR Rape*,,1,2.0,-50,3.0,4,-25,12,12,0,100,***.*,***.*
15,Other Sex Crimes,,0,0.0,***.*,3.0,3,0,17,23,-26.086956521739,-26.086956521739,***.*,***.*
16,Shooting Vic.,,0,0.0,***.*,2.0,1,100,2,3,-33.333333333333,-33.333333333333,100,-90
17,Shooting Inc.,,0,0.0,***.*,2.0,1,100,2,3,-33.333333333333,0,100,-90
18,Hate Crimes,,0,0.0,***.*,2.0,0,***.*,13,9,44.444444444444,30,***.*,***.*
19,Traffic Statistics,,,,,,,,,,,,,
20,Traffic Fatalities,,0,0.0,***.*,0.0,0,***.*,0,4,-100,***.*,***.*,***.*
21,,,,,,,,,,,,,,
22,Historical Perspective,,,,,,,,,,,,,
23,(Historical perspective is a complete calendar year of data.),,,,,,,,,,,,,
24,,, ,, ,, ,, , ,%Chg  ,%Chg  ,%Chg  ,%Chg  
25,,,1990,,1993,,1998,,2001,2023,'23 vs '01,'23 vs '98,'23 vs '93,'23 vs '90
26,Murder,,18,,23,,2,,3,3,0,50,-86.95652173913,-83.333333333333
27,Rape,,34,,35,,17,,12,12,0,-29.411764705882,-65.714285714285,-64.705882352941
28,Robbery,,1193,,889,,430,,341,141,-58.651026392961,-67.209302325581,-84.139482564679,-88.181056160938
29,Fel. Assault,,259,,460,,271,,181,182,0.552486187845,-32.841328413284,-60.434782608695,-29.729729729729
30,Burglary,,1360,,1071,,419,,251,168,-33.067729083665,-59.904534606205,-84.313725490196,-87.647058823529
31,Gr. Larceny,,1267,,1126,,523,,522,511,-2.107279693486,-2.294455066921,-54.618117229129,-59.668508287292
32,G.L.A.,,1510,,990,,356,,193,97,-49.740932642487,-72.752808988764,-90.20202020202,-93.576158940397
33,TOTAL,,5641,,4594,,2018,,1503,1114,-25.881570192947,-44.796828543112,-75.750979538528,-80.251728416947
34,,,,,,,,,,,,,,
35,,,,,,,,,,,,,,
36,Figures are preliminary and subject to further analysis and revision.,,,,,,,,,,,,,
37,"As of January 2013, complaints occurring within the jurisdiction of the Department of Correction have been disaggregated from the ",,,,,,,,,,,,,
38,borough and precinct crime totals and are displayed separately on the Department of Correction CompStat page.,,,,,,,,,,,,,
39,"Unless otherwise noted, Crime statistics reflect New York State Penal Law (""NYSPL"") definitions and differ from the crime categories used ",,,,,,,,,,,,,
40,by the FBI Uniform Crime Reporting Program. All Crime statistics are translated to Uniform Crime Reporting categories for submission to ,,,,,,,,,,,,,
41,the UCR Program.,,,,,,,,,,,,,
42,"* Uniform Crime Reporting (""UCR"") Rape consists of all crimes defined in the FBI UCR definition of rape.",,,,,,,,,,,,,
43,Prepared by,,,,,,,,,,CompStat,,,
44,NYPD CompStat Unit,,,,,,,,,,,,,
