,Unnamed: 0,Unnamed: 1,Week to Date,Unnamed: 3,Unnamed: 4,      28 Day,Unnamed: 6,Unnamed: 7,      Year to Date*,Unnamed: 9,Unnamed: 10,     2 Year   ,14 Year (2010),31 Year (1993)
0, ,,2024,2023.0,% Chg,2024.0,2023,% Chg,2024,2023,% Chg,% Chg,% Chg,% Chg
1,Murder,,0,0.0,***.*,0.0,0,***.*,0,1,-100,***.*,***.*,-100
2,Rape,,0,0.0,***.*,0.0,1,-100,3,5,-40,50,0,-50
3,Robbery,,1,2.0,-50,5.0,4,25,26,27,-3.703703703703,-31.578947368421,-33.333333333333,-82.666666666666
4,Fel. Assault,,7,1.0,600,15.0,12,25,44,46,-4.347826086956,37.5,100,-18.518518518518
5,Burglary,,7,2.0,250,26.0,23,13.043478260869,116,150,-22.666666666666,-4.132231404958,1.754385964912,-75.160599571734
6,Gr. Larceny,,11,5.0,120,31.0,28,10.714285714285,207,296,-30.067567567567,-15.853658536585,29.375,-8.407079646017
7,G.L.A.,,4,3.0,33.333333333333,17.0,11,54.545454545454,114,65,75.384615384615,178.048780487805,83.870967741935,-91.920623671155
8,TOTAL,,30,13.0,130.769230769231,94.0,79,18.987341772151,510,590,-13.559322033898,6.25,27.5,-77.969762419006
9,Transit,,0,0.0,***.*,0.0,0,***.*,0,0,***.*,***.*,***.*,***.*
10,Housing,,0,0.0,***.*,0.0,0,***.*,0,0,***.*,***.*,***.*,***.*
11,Petit Larceny,,5,9.0,-44.444444444444,44.0,38,15.78947368421,245,235,4.255319148936,-30.397727272727,17.224880382775,***.*
12,Retail Theft,,1,1.0,0,6.0,6,0,49,49,0,-2,***.*,***.*
13,Misd. Assault,,3,6.0,-50,18.0,21,-14.285714285714,86,99,-13.131313131313,-17.307692307692,22.857142857142,***.*
14,UCR Rape*,,0,0.0,***.*,1.0,1,0,5,6,-16.666666666666,66.666666666666,***.*,***.*
15,Other Sex Crimes,,0,0.0,***.*,1.0,1,0,4,8,-50,-66.666666666666,***.*,***.*
16,Shooting Vic.,,0,0.0,***.*,0.0,0,***.*,0,1,-100,-100,***.*,-100
17,Shooting Inc.,,0,0.0,***.*,0.0,0,***.*,0,1,-100,-100,***.*,-100
18,Hate Crimes,,0,0.0,***.*,1.0,0,***.*,3,0,***.*,50,***.*,***.*
19,Traffic Statistics,,,,,,,,,,,,,
20,Traffic Fatalities,,0,0.0,***.*,0.0,0,***.*,1,1,0,0,***.*,***.*
21,,,,,,,,,,,,,,
22,Historical Perspective,,,,,,,,,,,,,
23,(Historical perspective is a complete calendar year of data.),,,,,,,,,,,,,
24,,, ,, ,, ,, , ,%Chg  ,%Chg  ,%Chg  ,%Chg  
25,,,1990,,1993,,1998,,2001,2023,'23 vs '01,'23 vs '98,'23 vs '93,'23 vs '90
26,Murder,,4,,4,,2,,1,2,100,0,-50,-50
27,Rape,,10,,15,,6,,2,10,400,66.666666666666,-33.333333333333,0
28,Robbery,,290,,341,,151,,154,61,-60.38961038961,-59.602649006622,-82.111436950146,-78.965517241379
29,Fel. Assault,,146,,130,,88,,58,100,72.413793103448,13.636363636363,-23.076923076923,-31.506849315068
30,Burglary,,1294,,965,,580,,348,330,-5.172413793103,-43.103448275862,-65.80310880829,-74.497681607418
31,Gr. Larceny,,813,,575,,261,,325,613,88.615384615384,134.865900383142,6.608695652173,-24.60024600246
32,G.L.A.,,3404,,3301,,1169,,640,195,-69.53125,-83.319076133447,-94.092699182066,-94.271445358401
33,TOTAL,,5961,,5331,,2257,,1528,1311,-14.201570680628,-41.914045192733,-75.40799099606,-78.007045797685
34,,,,,,,,,,,,,,
35,,,,,,,,,,,,,,
36,Figures are preliminary and subject to further analysis and revision.,,,,,,,,,,,,,
37,"As of January 2013, complaints occurring within the jurisdiction of the Department of Correction have been disaggregated from the ",,,,,,,,,,,,,
38,borough and precinct crime totals and are displayed separately on the Department of Correction CompStat page.,,,,,,,,,,,,,
39,"Unless otherwise noted, Crime statistics reflect New York State Penal Law (""NYSPL"") definitions and differ from the crime categories used ",,,,,,,,,,,,,
40,by the FBI Uniform Crime Reporting Program. All Crime statistics are translated to Uniform Crime Reporting categories for submission to ,,,,,,,,,,,,,
41,the UCR Program.,,,,,,,,,,,,,
42,"* Uniform Crime Reporting (""UCR"") Rape consists of all crimes defined in the FBI UCR definition of rape.",,,,,,,,,,,,,
43,Prepared by,,,,,,,,,,CompStat,,,
44,NYPD CompStat Unit,,,,,,,,,,,,,
