,Unnamed: 0,Unnamed: 1,Week to Date,Unnamed: 3,Unnamed: 4,      28 Day,Unnamed: 6,Unnamed: 7,      Year to Date*,Unnamed: 9,Unnamed: 10,     2 Year   ,14 Year (2010),31 Year (1993)
0, ,,2024,2023.0,% Chg,2024.0,2023,% Chg,2024,2023,% Chg,% Chg,% Chg,% Chg
1,Murder,,0,0.0,***.*,0.0,0,***.*,1,0,***.*,-50,***.*,-50
2,Rape,,0,0.0,***.*,1.0,0,***.*,5,2,150,-16.666666666666,400,150
3,Robbery,,2,0.0,***.*,8.0,5,60,35,33,6.060606060606,2.941176470588,-20.454545454545,-88.41059602649
4,Fel. Assault,,1,1.0,0,6.0,10,-40,41,45,-8.888888888888,-6.818181818181,64,-25.454545454545
5,Burglary,,1,0.0,***.*,4.0,6,-33.333333333333,40,55,-27.272727272727,-18.367346938775,-25.925925925925,-93.079584775086
6,Gr. Larceny,,7,15.0,-53.333333333333,38.0,45,-15.555555555555,180,216,-16.666666666666,-23.728813559322,18.421052631578,-57.446808510638
7,G.L.A.,,5,3.0,66.666666666666,25.0,14,78.571428571428,75,53,41.509433962264,114.285714285714,50,-95.052770448548
8,TOTAL,,16,19.0,-15.78947368421,82.0,80,2.5,377,404,-6.683168316831,-7.142857142857,15.644171779141,-86.900625434329
9,Transit,,2,0.0,***.*,4.0,0,***.*,18,11,63.636363636363,20,125,***.*
10,Housing,,0,0.0,***.*,0.0,0,***.*,2,2,0,-33.333333333333,***.*,***.*
11,Petit Larceny,,35,24.0,45.833333333333,126.0,124,1.612903225806,700,698,0.286532951289,-11.838790931989,70.316301703163,***.*
12,Retail Theft,,20,21.0,-4.761904761904,84.0,90,-6.666666666666,514,501,2.594810379241,-11.072664359861,***.*,***.*
13,Misd. Assault,,4,5.0,-20,28.0,24,16.666666666666,125,109,14.678899082568,52.439024390243,27.551020408163,***.*
14,UCR Rape*,,0,0.0,***.*,1.0,0,***.*,8,5,60,-11.111111111111,***.*,***.*
15,Other Sex Crimes,,1,0.0,***.*,6.0,2,200,14,13,7.692307692307,-22.222222222222,***.*,***.*
16,Shooting Vic.,,0,0.0,***.*,0.0,0,***.*,0,0,***.*,-100,-100,-100
17,Shooting Inc.,,0,0.0,***.*,0.0,0,***.*,0,0,***.*,-100,-100,-100
18,Hate Crimes,,0,0.0,***.*,0.0,3,-100,5,12,-58.333333333333,-37.5,***.*,***.*
19,Traffic Statistics,,,,,,,,,,,,,
20,Traffic Fatalities,,0,0.0,***.*,0.0,1,-100,1,1,0,0,***.*,***.*
21,,,,,,,,,,,,,,
22,Historical Perspective,,,,,,,,,,,,,
23,(Historical perspective is a complete calendar year of data.),,,,,,,,,,,,,
24,,, ,, ,, ,, , ,%Chg  ,%Chg  ,%Chg  ,%Chg  
25,,,1990,,1993,,1998,,2001,2023,'23 vs '01,'23 vs '98,'23 vs '93,'23 vs '90
26,Murder,,7,,5,,2,,0,,***.*,***.*,***.*,***.*
27,Rape,,9,,10,,7,,3,6,100,-14.285714285714,-40,-33.333333333333
28,Robbery,,698,,659,,272,,213,72,-66.197183098591,-73.529411764705,-89.074355083459,-89.684813753581
29,Fel. Assault,,137,,126,,84,,98,109,11.224489795918,29.761904761904,-13.492063492063,-20.437956204379
30,Burglary,,1680,,1391,,605,,350,118,-66.285714285714,-80.495867768595,-91.516894320632,-92.97619047619
31,Gr. Larceny,,1340,,1028,,741,,668,475,-28.892215568862,-35.897435897435,-53.793774319066,-64.55223880597
32,G.L.A.,,3477,,3382,,925,,622,173,-72.186495176848,-81.297297297297,-94.88468361916,-95.024446361806
33,TOTAL,,7348,,6601,,2636,,1954,953,-51.228249744114,-63.846737481031,-85.562793516133,-87.030484485574
34,,,,,,,,,,,,,,
35,,,,,,,,,,,,,,
36,Figures are preliminary and subject to further analysis and revision.,,,,,,,,,,,,,
37,"As of January 2013, complaints occurring within the jurisdiction of the Department of Correction have been disaggregated from the ",,,,,,,,,,,,,
38,borough and precinct crime totals and are displayed separately on the Department of Correction CompStat page.,,,,,,,,,,,,,
39,"Unless otherwise noted, Crime statistics reflect New York State Penal Law (""NYSPL"") definitions and differ from the crime categories used ",,,,,,,,,,,,,
40,by the FBI Uniform Crime Reporting Program. All Crime statistics are translated to Uniform Crime Reporting categories for submission to ,,,,,,,,,,,,,
41,the UCR Program.,,,,,,,,,,,,,
42,"* Uniform Crime Reporting (""UCR"") Rape consists of all crimes defined in the FBI UCR definition of rape.",,,,,,,,,,,,,
43,Prepared by,,,,,,,,,,CompStat,,,
44,NYPD CompStat Unit,,,,,,,,,,,,,
