,Unnamed: 0,Unnamed: 1,Week to Date,Unnamed: 3,Unnamed: 4,      28 Day,Unnamed: 6,Unnamed: 7,      Year to Date*,Unnamed: 9,Unnamed: 10,     2 Year   ,14 Year (2010),31 Year (1993)
0, ,,2024,2023.0,% Chg,2024.0,2023,% Chg,2024,2023,% Chg,% Chg,% Chg,% Chg
1,Murder,,0,0.0,***.*,0.0,0,***.*,2,0,***.*,-33.333333333333,-50,-75
2,Rape,,0,1.0,-100,0.0,1,-100,10,7,42.857142857142,11.111111111111,42.857142857142,-28.571428571428
3,Robbery,,3,1.0,200,8.0,6,33.333333333333,47,52,-9.615384615384,34.285714285714,-14.545454545454,-82.264150943396
4,Fel. Assault,,5,6.0,-16.666666666666,20.0,23,-13.043478260869,141,101,39.603960396039,39.603960396039,101.428571428571,-24.598930481283
5,Burglary,,0,1.0,-100,4.0,6,-33.333333333333,31,33,-6.060606060606,6.896551724137,-39.215686274509,-90.127388535031
6,Gr. Larceny,,2,3.0,-33.333333333333,14.0,14,0,70,78,-10.25641025641,-18.60465116279,75,-40.677966101694
7,G.L.A.,,1,1.0,0,3.0,8,-62.5,27,33,-18.181818181818,28.571428571428,-25,-88.461538461538
8,TOTAL,,11,13.0,-15.384615384615,49.0,58,-15.51724137931,328,304,7.894736842105,15.492957746478,24.714828897338,-71.228070175438
9,Transit,,0,1.0,-100,1.0,1,0,6,8,-25,50,50,***.*
10,Housing,,0,2.0,-100,9.0,7,28.571428571428,39,40,-2.5,18.181818181818,116.666666666667,***.*
11,Petit Larceny,,14,13.0,7.692307692307,50.0,53,-5.66037735849,264,250,5.6,8.641975308641,68.152866242038,***.*
12,Retail Theft,,1,2.0,-50,4.0,12,-66.666666666666,21,47,-55.31914893617,-34.375,***.*,***.*
13,Misd. Assault,,9,10.0,-10,29.0,40,-27.5,165,171,-3.508771929824,3.77358490566,-6.779661016949,***.*
14,UCR Rape*,,3,2.0,50,3.0,4,-25,17,18,-5.555555555555,-5.555555555555,***.*,***.*
15,Other Sex Crimes,,2,0.0,***.*,6.0,5,20,20,19,5.263157894736,0,***.*,***.*
16,Shooting Vic.,,0,0.0,***.*,2.0,1,100,6,7,-14.285714285714,-50,-40,-68.421052631578
17,Shooting Inc.,,0,0.0,***.*,1.0,1,0,5,5,0,-44.444444444444,-50,-73.684210526315
18,Hate Crimes,,0,0.0,***.*,1.0,0,***.*,5,2,150,400,***.*,***.*
19,Traffic Statistics,,,,,,,,,,,,,
20,Traffic Fatalities,,0,0.0,***.*,0.0,0,***.*,0,1,-100,-100,***.*,***.*
21,,,,,,,,,,,,,,
22,Historical Perspective,,,,,,,,,,,,,
23,(Historical perspective is a complete calendar year of data.),,,,,,,,,,,,,
24,,, ,, ,, ,, , ,%Chg  ,%Chg  ,%Chg  ,%Chg  
25,,,1990,,1993,,1998,,2001,2023,'23 vs '01,'23 vs '98,'23 vs '93,'23 vs '90
26,Murder,,14,,16,,9,,6,4,-33.333333333333,-55.555555555555,-75,-71.428571428571
27,Rape,,67,,42,,32,,17,19,11.764705882352,-40.625,-54.761904761904,-71.641791044776
28,Robbery,,826,,710,,413,,247,92,-62.753036437247,-77.723970944309,-87.042253521126,-88.861985472155
29,Fel. Assault,,588,,524,,418,,301,265,-11.960132890365,-36.602870813397,-49.42748091603,-54.931972789115
30,Burglary,,825,,768,,370,,216,72,-66.666666666666,-80.54054054054,-90.625,-91.272727272727
31,Gr. Larceny,,362,,330,,203,,189,178,-5.820105820105,-12.31527093596,-46.060606060606,-50.828729281768
32,G.L.A.,,719,,460,,184,,158,82,-48.101265822784,-55.434782608695,-82.173913043478,-88.595271210013
33,TOTAL,,3401,,2850,,1629,,1134,712,-37.21340388007,-56.292203806016,-75.017543859649,-79.064980887974
34,,,,,,,,,,,,,,
35,,,,,,,,,,,,,,
36,Figures are preliminary and subject to further analysis and revision.,,,,,,,,,,,,,
37,"As of January 2013, complaints occurring within the jurisdiction of the Department of Correction have been disaggregated from the ",,,,,,,,,,,,,
38,borough and precinct crime totals and are displayed separately on the Department of Correction CompStat page.,,,,,,,,,,,,,
39,"Unless otherwise noted, Crime statistics reflect New York State Penal Law (""NYSPL"") definitions and differ from the crime categories used ",,,,,,,,,,,,,
40,by the FBI Uniform Crime Reporting Program. All Crime statistics are translated to Uniform Crime Reporting categories for submission to ,,,,,,,,,,,,,
41,the UCR Program.,,,,,,,,,,,,,
42,"* Uniform Crime Reporting (""UCR"") Rape consists of all crimes defined in the FBI UCR definition of rape.",,,,,,,,,,,,,
43,Prepared by,,,,,,,,,,CompStat,,,
44,NYPD CompStat Unit,,,,,,,,,,,,,
