,Unnamed: 0,Unnamed: 1,Week to Date,Unnamed: 3,Unnamed: 4,      28 Day,Unnamed: 6,Unnamed: 7,      Year to Date*,Unnamed: 9,Unnamed: 10,     2 Year   ,14 Year (2010),31 Year (1993)
0, ,,2024,2023.0,% Chg,2024.0,2023,% Chg,2024,2023,% Chg,% Chg,% Chg,% Chg
1,Murder,,0,0.0,***.*,0.0,0,***.*,1,2,-50,-50,0,-87.5
2,Rape,,1,0.0,***.*,3.0,1,200,12,9,33.333333333333,50,100,-14.285714285714
3,Robbery,,4,9.0,-55.555555555555,20.0,23,-13.043478260869,92,93,-1.075268817204,29.577464788732,-13.207547169811,-78.147268408551
4,Fel. Assault,,12,6.0,100,29.0,20,45,134,120,11.666666666666,14.529914529914,34,8.943089430894
5,Burglary,,1,0.0,***.*,7.0,10,-30,87,75,16,-17.924528301886,-50.847457627118,-90.022935779816
6,Gr. Larceny,,11,15.0,-26.666666666666,46.0,63,-26.984126984127,304,287,5.923344947735,11.764705882352,74.71264367816,18.28793774319
7,G.L.A.,,5,6.0,-16.666666666666,29.0,29,0,158,148,6.756756756756,47.663551401869,0,-90.192427063935
8,TOTAL,,34,36.0,-5.555555555555,134.0,146,-8.219178082191,788,734,7.356948228882,15.373352855051,9.141274238227,-76.164549304295
9,Transit,,0,1.0,-100,0.0,3,-100,10,12,-16.666666666666,11.111111111111,25,***.*
10,Housing,,0,0.0,***.*,0.0,0,***.*,0,0,***.*,***.*,***.*,***.*
11,Petit Larceny,,33,25.0,32,114.0,91,25.274725274725,613,534,14.794007490636,1.996672212978,29.052631578947,***.*
12,Retail Theft,,11,9.0,22.222222222222,54.0,32,68.75,218,170,28.235294117647,-17.735849056603,***.*,***.*
13,Misd. Assault,,15,12.0,25,53.0,30,76.666666666666,264,222,18.918918918918,22.222222222222,-20,***.*
14,UCR Rape*,,2,0.0,***.*,4.0,3,33.333333333333,16,14,14.285714285714,6.666666666666,***.*,***.*
15,Other Sex Crimes,,2,1.0,100,2.0,7,-71.428571428571,14,31,-54.838709677419,-51.724137931034,***.*,***.*
16,Shooting Vic.,,0,0.0,***.*,0.0,0,***.*,1,2,-50,-85.714285714285,0,-90.90909090909
17,Shooting Inc.,,0,0.0,***.*,0.0,0,***.*,1,2,-50,-83.333333333333,0,-90
18,Hate Crimes,,0,0.0,***.*,0.0,0,***.*,4,0,***.*,0,***.*,***.*
19,Traffic Statistics,,,,,,,,,,,,,
20,Traffic Fatalities,,0,0.0,***.*,1.0,0,***.*,1,2,-50,-50,***.*,***.*
21,,,,,,,,,,,,,,
22,Historical Perspective,,,,,,,,,,,,,
23,(Historical perspective is a complete calendar year of data.),,,,,,,,,,,,,
24,,, ,, ,, ,, , ,%Chg  ,%Chg  ,%Chg  ,%Chg  
25,,,1990,,1993,,1998,,2001,2023,'23 vs '01,'23 vs '98,'23 vs '93,'23 vs '90
26,Murder,,11,,19,,7,,5,4,-20,-42.857142857142,-78.947368421052,-63.636363636363
27,Rape,,21,,21,,24,,15,21,40,-12.5,0,0
28,Robbery,,1307,,1027,,490,,359,226,-37.047353760445,-53.877551020408,-77.994157740993,-82.708492731446
29,Fel. Assault,,279,,305,,261,,262,291,11.068702290076,11.494252873563,-4.590163934426,4.301075268817
30,Burglary,,2562,,1955,,1024,,790,204,-74.177215189873,-80.078125,-89.565217391304,-92.037470725995
31,Gr. Larceny,,884,,678,,485,,551,694,25.95281306715,43.092783505154,2.359882005899,-21.493212669683
32,G.L.A.,,4443,,3418,,1374,,892,379,-57.511210762331,-72.416302765647,-88.911644236395,-91.46972766149
33,TOTAL,,9507,,7423,,3665,,2874,1819,-36.708420320111,-50.368349249658,-75.495082850599,-80.866729778058
34,,,,,,,,,,,,,,
35,,,,,,,,,,,,,,
36,Figures are preliminary and subject to further analysis and revision.,,,,,,,,,,,,,
37,"As of January 2013, complaints occurring within the jurisdiction of the Department of Correction have been disaggregated from the ",,,,,,,,,,,,,
38,borough and precinct crime totals and are displayed separately on the Department of Correction CompStat page.,,,,,,,,,,,,,
39,"Unless otherwise noted, Crime statistics reflect New York State Penal Law (""NYSPL"") definitions and differ from the crime categories used ",,,,,,,,,,,,,
40,by the FBI Uniform Crime Reporting Program. All Crime statistics are translated to Uniform Crime Reporting categories for submission to ,,,,,,,,,,,,,
41,the UCR Program.,,,,,,,,,,,,,
42,"* Uniform Crime Reporting (""UCR"") Rape consists of all crimes defined in the FBI UCR definition of rape.",,,,,,,,,,,,,
43,Prepared by,,,,,,,,,,CompStat,,,
44,NYPD CompStat Unit,,,,,,,,,,,,,
