,Unnamed: 0,Unnamed: 1,Week to Date,Unnamed: 3,Unnamed: 4,      28 Day,Unnamed: 6,Unnamed: 7,      Year to Date*,Unnamed: 9,Unnamed: 10,     2 Year   ,14 Year (2010),31 Year (1993)
0, ,,2024,2023.0,% Chg,2024.0,2023,% Chg,2024,2023,% Chg,% Chg,% Chg,% Chg
1,Murder,,0,0.0,***.*,1.0,2,-50,3,4,-25,***.*,200,-62.5
2,Rape,,0,0.0,***.*,1.0,1,0,8,7,14.285714285714,33.333333333333,166.666666666667,-57.894736842105
3,Robbery,,4,1.0,300,25.0,11,127.272727272727,88,80,10,22.222222222222,-39.72602739726,-83.333333333333
4,Fel. Assault,,10,7.0,42.857142857142,30.0,32,-6.25,131,132,-0.757575757575,12.931034482758,65.822784810126,-41.255605381165
5,Burglary,,7,3.0,133.333333333333,17.0,20,-15,152,91,67.032967032967,16.923076923076,-6.748466257668,-71.482176360225
6,Gr. Larceny,,12,12.0,0,61.0,49,24.489795918367,310,306,1.307189542483,20.622568093385,74.157303370786,41.552511415525
7,G.L.A.,,2,1.0,100,15.0,18,-16.666666666666,58,65,-10.76923076923,0,-10.76923076923,-83.977900552486
8,TOTAL,,35,24.0,45.833333333333,150.0,133,12.781954887218,750,685,9.48905109489,17.370892018779,18.110236220472,-60.359408033826
9,Transit,,0,0.0,***.*,2.0,0,***.*,12,14,-14.285714285714,-40,-40,***.*
10,Housing,,2,6.0,-66.666666666666,15.0,17,-11.764705882352,78,85,-8.235294117647,13.043478260869,30,***.*
11,Petit Larceny,,37,20.0,85,103.0,105,-1.904761904761,478,456,4.824561403508,-9.981167608286,-4.590818363273,***.*
12,Retail Theft,,2,1.0,100,20.0,16,25,164,54,203.703703703704,40.17094017094,***.*,***.*
13,Misd. Assault,,22,16.0,37.5,53.0,46,15.217391304347,260,202,28.712871287128,19.815668202765,25.603864734299,***.*
14,UCR Rape*,,0,0.0,***.*,1.0,3,-66.666666666666,10,13,-23.076923076923,11.111111111111,***.*,***.*
15,Other Sex Crimes,,2,0.0,***.*,7.0,11,-36.363636363636,25,29,-13.793103448275,31.578947368421,***.*,***.*
16,Shooting Vic.,,0,1.0,-100,3.0,1,200,6,6,0,50,-25,-80.645161290322
17,Shooting Inc.,,0,1.0,-100,2.0,1,100,5,3,66.666666666666,25,-28.571428571428,-83.333333333333
18,Hate Crimes,,0,0.0,***.*,3.0,0,***.*,16,4,300,45.454545454545,***.*,***.*
19,Traffic Statistics,,,,,,,,,,,,,
20,Traffic Fatalities,,0,0.0,***.*,0.0,0,***.*,3,2,50,***.*,***.*,***.*
21,,,,,,,,,,,,,,
22,Historical Perspective,,,,,,,,,,,,,
23,(Historical perspective is a complete calendar year of data.),,,,,,,,,,,,,
24,,, ,, ,, ,, , ,%Chg  ,%Chg  ,%Chg  ,%Chg  
25,,,1990,,1993,,1998,,2001,2023,'23 vs '01,'23 vs '98,'23 vs '93,'23 vs '90
26,Murder,,24,,22,,2,,12,5,-58.333333333333,150,-77.272727272727,-79.166666666666
27,Rape,,43,,34,,29,,24,12,-50,-58.620689655172,-64.705882352941,-72.093023255813
28,Robbery,,1604,,1297,,585,,507,199,-60.749506903353,-65.982905982906,-84.656900539707,-87.593516209476
29,Fel. Assault,,619,,579,,314,,279,315,12.903225806451,0.318471337579,-45.595854922279,-49.111470113085
30,Burglary,,1345,,1322,,490,,484,280,-42.148760330578,-42.857142857142,-78.819969742813,-79.182156133829
31,Gr. Larceny,,588,,556,,300,,372,793,113.172043010753,164.333333333333,42.625899280575,34.863945578231
32,G.L.A.,,1169,,941,,465,,336,187,-44.345238095238,-59.784946236559,-80.127523910733,-84.003421727972
33,TOTAL,,5392,,4751,,2185,,2014,1791,-11.072492552135,-18.032036613272,-62.302673121448,-66.78412462908
34,,,,,,,,,,,,,,
35,,,,,,,,,,,,,,
36,Figures are preliminary and subject to further analysis and revision.,,,,,,,,,,,,,
37,"As of January 2013, complaints occurring within the jurisdiction of the Department of Correction have been disaggregated from the ",,,,,,,,,,,,,
38,borough and precinct crime totals and are displayed separately on the Department of Correction CompStat page.,,,,,,,,,,,,,
39,"Unless otherwise noted, Crime statistics reflect New York State Penal Law (""NYSPL"") definitions and differ from the crime categories used ",,,,,,,,,,,,,
40,by the FBI Uniform Crime Reporting Program. All Crime statistics are translated to Uniform Crime Reporting categories for submission to ,,,,,,,,,,,,,
41,the UCR Program.,,,,,,,,,,,,,
42,"* Uniform Crime Reporting (""UCR"") Rape consists of all crimes defined in the FBI UCR definition of rape.",,,,,,,,,,,,,
43,Prepared by,,,,,,,,,,CompStat,,,
44,NYPD CompStat Unit,,,,,,,,,,,,,
